countType,count,recentRound,recentDate,no1,no2,no3,no4
3,2,1223,20260509,16,20,39.0,
3,2,1072,20230617,16,20,43.0,
3,2,1112,20240323,16,20,44.0,
3,2,908,20200425,16,21,22.0,
3,2,908,20200425,16,21,23.0,
3,2,1098,20231216,16,21,24.0,
3,2,876,20190914,16,21,26.0,
3,2,979,20210904,16,21,27.0,
3,2,876,20190914,16,21,34.0,
3,2,970,20210703,16,21,36.0,
3,2,637,20150214,16,22,37.0,
3,2,848,20190302,16,22,38.0,
3,2,908,20200425,16,22,44.0,
3,2,1192,20251004,16,23,36.0,
3,2,1096,20231202,16,23,43.0,
3,2,1080,20230812,16,23,44.0,
3,2,1199,20251122,16,24,25.0,
3,2,1193,20251011,16,24,28.0,
3,2,914,20200606,16,24,33.0,
3,2,850,20190316,16,24,36.0,
3,2,850,20190316,16,24,39.0,
3,2,993,20211211,16,24,42.0,
3,2,826,20180929,16,25,33.0,
3,2,1086,20230923,16,25,35.0,
3,2,618,20141004,16,25,43.0,
3,2,895,20200125,16,26,41.0,
3,2,1112,20240323,16,26,44.0,
3,2,1086,20230923,16,27,35.0,
3,2,1143,20241026,16,27,36.0,
3,2,1155,20250118,16,27,38.0,
3,2,1204,20251227,16,28,30.0,
3,2,857,20190504,16,28,34.0,
3,2,863,20190615,16,28,39.0,
3,2,986,20211023,16,28,42.0,
3,2,1204,20251227,16,28,44.0,
3,2,1046,20221217,16,29,35.0,
3,2,1046,20221217,16,29,36.0,
3,2,847,20190223,16,30,42.0,
3,2,601,20140607,16,31,34.0,
3,2,1184,20250809,16,31,37.0,
3,2,895,20200125,16,31,39.0,
3,2,1205,20260103,16,31,41.0,
3,2,1204,20251227,16,31,44.0,
3,2,1223,20260509,16,32,39.0,
3,2,1072,20230617,16,32,43.0,
3,2,1114,20240406,16,33,38.0,
3,2,1163,20250315,16,33,43.0,
3,2,845,20190209,16,33,45.0,
3,2,1105,20240203,16,34,37.0,
3,2,857,20190504,16,34,38.0,
3,2,1086,20230923,16,35,36.0,
3,2,1027,20220806,16,35,39.0,
3,2,1192,20251004,16,36,39.0,
3,2,1112,20240323,16,36,44.0,
3,2,1038,20221022,16,37,44.0,
3,2,895,20200125,16,38,39.0,
3,2,905,20200404,16,38,40.0,
3,2,1192,20251004,16,39,40.0,
3,2,1027,20220806,16,39,45.0,
3,2,845,20190209,16,40,45.0,
3,2,769,20170826,16,41,45.0,
3,2,1112,20240323,16,42,44.0,
3,2,971,20210710,17,18,26.0,
3,2,1164,20250322,17,18,38.0,
3,2,1164,20250322,17,18,39.0,
3,2,1085,20230916,17,18,44.0,
3,2,998,20220115,17,18,45.0,
3,2,861,20190601,17,19,21.0,
3,2,867,20190713,17,19,22.0,
3,2,880,20191012,17,19,23.0,
3,2,780,20171111,17,19,27.0,
3,2,1146,20241116,17,19,40.0,
3,2,1146,20241116,17,19,43.0,
3,2,880,20191012,17,19,45.0,
3,2,1209,20260131,17,20,35.0,
3,2,998,20220115,17,20,45.0,
3,2,861,20190601,17,21,25.0,
3,2,989,20211113,17,21,29.0,
3,2,985,20211016,17,21,34.0,
3,2,815,20180714,17,21,36.0,
3,2,780,20171111,17,21,45.0,
3,2,975,20210807,17,22,24.0,
3,2,1185,20250816,17,22,28.0,
3,2,1222,20260502,17,22,32.0,
3,2,1093,20231111,17,22,43.0,
3,2,1164,20250322,17,23,25.0,
3,2,985,20211016,17,23,34.0,
3,2,1164,20250322,17,23,38.0,
3,2,1164,20250322,17,23,39.0,
3,2,923,20200808,17,23,41.0,
3,2,877,20190921,17,23,43.0,
3,2,880,20191012,17,23,45.0,
3,2,754,20170513,17,24,31.0,
3,2,801,20180407,17,25,37.0,
3,2,1164,20250322,17,25,38.0,
3,2,1164,20250322,17,25,39.0,
3,2,801,20180407,17,25,43.0,
3,2,1206,20260110,17,26,42.0,
3,2,989,20211113,17,27,33.0,
3,2,922,20200801,17,27,43.0,
3,2,887,20191130,17,27,45.0,
3,2,868,20190720,17,28,43.0,
3,2,868,20190720,17,28,44.0,
3,2,1100,20231230,17,29,31.0,
3,2,989,20211113,17,29,33.0,
3,2,849,20190309,17,29,34.0,
3,2,1124,20240615,17,30,34.0,
3,2,1093,20231111,17,30,35.0,
3,2,1048,20221231,17,32,39.0,
3,2,1002,20220212,17,33,35.0,
3,2,1002,20220212,17,33,38.0,
3,2,1002,20220212,17,33,45.0,
3,2,777,20171021,17,34,37.0,
3,2,799,20180324,17,34,45.0,
3,2,1209,20260131,17,35,39.0,
3,2,1093,20231111,17,35,43.0,
3,2,838,20181222,17,36,38.0,
3,2,887,20191130,17,36,45.0,
3,2,1209,20260131,17,37,39.0,
3,2,801,20180407,17,37,43.0,
3,2,1085,20230916,17,38,44.0,
3,2,1002,20220212,17,38,45.0,
3,2,1146,20241116,17,40,43.0,
3,2,998,20220115,17,42,45.0,
3,2,659,20150718,18,19,27.0,
3,2,816,20180721,18,19,29.0,
3,2,946,20210116,18,19,30.0,
3,2,1092,20231104,18,19,33.0,
3,2,1092,20231104,18,19,45.0,
3,2,881,20191019,18,20,27.0,
3,2,1173,20250524,18,20,30.0,
3,2,1173,20250524,18,20,35.0,
3,2,822,20180901,18,20,36.0,
3,2,1012,20220423,18,20,45.0,
3,2,971,20210710,18,21,26.0,
3,2,989,20211113,18,21,27.0,
3,2,898,20200215,18,21,28.0,
3,2,989,20211113,18,21,29.0,
3,2,989,20211113,18,21,33.0,
3,2,898,20200215,18,21,37.0,
3,2,1087,20230930,18,21,44.0,
3,2,1017,20220528,18,22,23.0,
3,2,1017,20220528,18,22,34.0,
3,2,1024,20220716,18,22,38.0,
3,2,1024,20220716,18,22,44.0,
3,2,1017,20220528,18,23,30.0,
3,2,1072,20230617,18,23,32.0,
3,2,1017,20220528,18,23,34.0,
3,2,923,20200808,18,23,36.0,
3,2,1072,20230617,18,23,43.0,
3,2,1065,20230429,18,23,45.0,
3,2,1179,20250705,18,24,40.0,
3,2,993,20211211,18,24,42.0,
3,2,991,20211127,18,25,31.0,
3,2,991,20211127,18,25,33.0,
3,2,1092,20231104,18,26,33.0,
3,2,823,20180908,18,26,40.0,
3,2,881,20191019,18,27,32.0,
3,2,737,20170114,18,27,41.0,
3,2,1221,20260425,18,28,30.0,
3,2,1069,20230527,18,28,31.0,
3,2,962,20210508,18,28,34.0,
3,2,1221,20260425,18,28,36.0,
3,2,898,20200215,18,28,42.0,
3,2,1203,20251220,18,29,35.0,
3,2,1203,20251220,18,29,39.0,
3,2,1073,20230624,18,30,32.0,
3,2,1221,20260425,18,30,36.0,
3,2,946,20210116,18,30,40.0,
3,2,960,20210424,18,30,45.0,
3,2,948,20210130,18,31,38.0,
3,2,1089,20231014,18,31,43.0,
3,2,991,20211127,18,31,44.0,
3,2,1223,20260509,18,32,33.0,
3,2,883,20191102,18,32,44.0,
3,2,1065,20230429,18,32,45.0,
3,2,695,20160326,18,33,34.0,
3,2,991,20211127,18,33,44.0,
3,2,962,20210508,18,34,43.0,
3,2,1087,20230930,18,34,44.0,
3,2,882,20191026,18,34,45.0,
3,2,1203,20251220,18,35,39.0,
3,2,942,20201219,18,35,43.0,
3,2,1150,20241214,18,35,45.0,
3,2,1160,20250222,18,36,39.0,
3,2,1089,20231014,18,37,42.0,
3,2,1089,20231014,18,37,43.0,
3,2,1085,20230916,18,38,44.0,
3,2,823,20180908,18,39,40.0,
3,2,833,20181117,18,39,41.0,
3,2,882,20191026,18,43,45.0,
3,2,899,20200222,19,20,39.0,
3,2,1130,20240727,19,21,27.0,
3,2,773,20170923,19,21,31.0,
3,2,1149,20241207,19,21,32.0,
3,2,1123,20240608,19,21,35.0,
3,2,1149,20241207,19,21,36.0,
3,2,1215,20260314,19,21,44.0,
3,2,902,20200314,19,23,24.0,
3,2,1123,20240608,19,24,34.0,
3,2,902,20200314,19,24,36.0,
3,2,779,20171104,19,24,41.0,
3,2,914,20200606,19,24,44.0,
3,2,1130,20240727,19,25,27.0,
3,2,717,20160827,19,25,32.0,
3,2,792,20180203,19,25,36.0,
3,2,603,20140621,19,25,43.0,
3,2,624,20141115,19,26,27.0,
3,2,1092,20231104,19,26,33.0,
3,2,1068,20230520,19,26,35.0,
3,2,832,20181110,19,26,43.0,
3,2,1190,20250920,19,26,45.0,
3,2,1130,20240727,19,27,28.0,
3,2,717,20160827,19,28,32.0,
3,2,886,20191123,19,28,37.0,
3,2,648,20150502,19,28,38.0,
3,2,886,20191123,19,28,42.0,
3,2,648,20150502,19,28,43.0,
3,2,1054,20230211,19,28,45.0,
3,2,680,20151212,19,29,42.0,
3,2,1214,20260307,19,30,33.0,
3,2,794,20180217,19,30,38.0,
3,2,773,20170923,19,31,35.0,
3,2,1120,20240518,19,31,38.0,
3,2,831,20181103,19,31,39.0,
3,2,1114,20240406,19,32,33.0,
3,2,1149,20241207,19,32,36.0,
3,2,1000,20220129,19,32,42.0,
3,2,914,20200606,19,33,42.0,
3,2,1123,20240608,19,34,35.0,
3,2,963,20210515,19,34,42.0,
3,2,875,20190907,19,34,44.0,
3,2,1039,20221029,19,36,39.0,
3,2,894,20200118,19,37,41.0,
3,2,894,20200118,19,37,43.0,
3,2,1018,20220604,19,37,45.0,
3,2,648,20150502,19,38,43.0,
3,2,1090,20231021,19,40,45.0,
3,2,894,20200118,19,41,43.0,
3,2,855,20190420,19,43,44.0,
3,2,1162,20250308,20,21,25.0,
3,2,899,20200222,20,21,39.0,
3,2,1113,20240330,20,21,44.0,
3,2,1110,20240309,20,22,41.0,
3,2,1091,20231028,20,23,28.0,
3,2,1091,20231028,20,23,30.0,
3,2,1072,20230617,20,23,32.0,
3,2,1091,20231028,20,24,28.0,
3,2,1091,20231028,20,24,30.0,
3,2,1162,20250308,20,25,29.0,
3,2,926,20200829,20,25,31.0,
3,2,1025,20220723,20,25,33.0,
3,2,854,20190413,20,25,43.0,
3,2,1112,20240323,20,26,36.0,
3,2,1112,20240323,20,26,44.0,
3,2,1074,20230701,20,27,28.0,
3,2,1162,20250308,20,28,29.0,
3,2,1099,20231223,20,28,40.0,
3,2,928,20200912,20,28,44.0,
3,2,1217,20260328,20,29,31.0,
3,2,1138,20240921,20,29,34.0,
3,2,988,20211106,20,30,31.0,
3,2,901,20200307,20,30,34.0,
3,2,1173,20250524,20,30,35.0,
3,2,723,20161008,20,30,36.0,
3,2,988,20211106,20,30,41.0,
3,2,712,20160723,20,30,45.0,
3,2,1062,20230408,20,31,32.0,
3,2,961,20210501,20,31,33.0,
3,2,1062,20230408,20,31,41.0,
3,2,961,20210501,20,31,42.0,
3,2,1062,20230408,20,31,45.0,
3,2,1056,20230225,20,32,36.0,
3,2,1223,20260509,20,32,39.0,
3,2,1072,20230617,20,32,43.0,
3,2,1113,20240330,20,32,44.0,
3,2,1062,20230408,20,32,45.0,
3,2,723,20161008,20,33,36.0,
3,2,1223,20260509,20,33,39.0,
3,2,1047,20221224,20,33,40.0,
3,2,1181,20250719,20,33,41.0,
3,2,1047,20221224,20,33,42.0,
3,2,752,20170429,20,33,43.0,
3,2,992,20211204,20,33,45.0,
3,2,1161,20250301,20,34,42.0,
3,2,1033,20220917,20,35,44.0,
3,2,664,20150822,20,36,41.0,
3,2,1056,20230225,20,36,45.0,
3,2,1209,20260131,20,37,39.0,
3,2,1024,20220716,20,38,44.0,
3,2,1099,20231223,20,40,43.0,
3,2,1062,20230408,20,41,45.0,
3,2,1162,20250308,21,22,25.0,
3,2,1162,20250308,21,22,28.0,
3,2,1088,20231007,21,22,30.0,
3,2,916,20200620,21,22,35.0,
3,2,1013,20220430,21,22,36.0,
3,2,1013,20220430,21,22,41.0,
3,2,820,20180818,21,22,42.0,
3,2,1088,20231007,21,22,44.0,
3,2,985,20211016,21,23,30.0,
3,2,985,20211016,21,23,34.0,
3,2,681,20151219,21,24,27.0,
3,2,1168,20250419,21,24,30.0,
3,2,1098,20231216,21,24,43.0,
3,2,1162,20250308,21,25,29.0,
3,2,1158,20250208,21,25,32.0,
3,2,1158,20250208,21,25,38.0,
3,2,930,20200926,21,25,39.0,
3,2,870,20190803,21,25,40.0,
3,2,930,20200926,21,25,44.0,
3,2,1082,20230826,21,26,27.0,
3,2,1082,20230826,21,26,32.0,
3,2,1082,20230826,21,26,42.0,
3,2,1158,20250208,21,27,32.0,
3,2,989,20211113,21,27,33.0,
3,2,1082,20230826,21,27,34.0,
3,2,1158,20250208,21,27,37.0,
3,2,1158,20250208,21,27,38.0,
3,2,780,20171111,21,27,45.0,
3,2,1182,20250726,21,28,31.0,
3,2,898,20200215,21,28,35.0,
3,2,970,20210703,21,28,36.0,
3,2,898,20200215,21,28,42.0,
3,2,814,20180707,21,28,45.0,
3,2,966,20210605,21,29,37.0,
3,2,1090,20231021,21,29,40.0,
3,2,907,20200418,21,29,44.0,
3,2,1051,20230121,21,30,32.0,
3,2,1088,20231007,21,30,39.0,
3,2,1088,20231007,21,30,44.0,
3,2,808,20180526,21,31,32.0,
3,2,672,20151017,21,31,36.0,
3,2,808,20180526,21,31,43.0,
3,2,1149,20241207,21,32,36.0,
3,2,1158,20250208,21,32,37.0,
3,2,1082,20230826,21,32,42.0,
3,2,1113,20240330,21,32,44.0,
3,2,843,20190126,21,33,34.0,
3,2,1136,20240907,21,33,35.0,
3,2,1136,20240907,21,33,38.0,
3,2,1123,20240608,21,34,35.0,
3,2,966,20210605,21,34,37.0,
3,2,898,20200215,21,35,37.0,
3,2,863,20190615,21,35,43.0,
3,2,778,20171028,21,36,37.0,
3,2,949,20210206,21,36,40.0,
3,2,964,20210522,21,38,39.0,
3,2,1136,20240907,21,38,42.0,
3,2,964,20210522,21,38,43.0,
3,2,1215,20260314,21,44,45.0,
3,2,1017,20220528,22,23,34.0,
3,2,764,20170722,22,24,31.0,
3,2,764,20170722,22,24,34.0,
3,2,1207,20260117,22,24,38.0,
3,2,952,20210227,22,24,41.0,
3,2,1220,20260418,22,25,28.0,
3,2,1220,20260418,22,25,34.0,
3,2,1053,20230204,22,26,34.0,
3,2,1013,20220430,22,26,36.0,
3,2,1102,20240113,22,26,37.0,
3,2,1154,20250111,22,26,38.0,
3,2,1013,20220430,22,26,41.0,
3,2,1037,20221015,22,27,33.0,
3,2,953,20210306,22,27,37.0,
3,2,1207,20260117,22,27,38.0,
3,2,953,20210306,22,27,42.0,
3,2,1185,20250816,22,28,29.0,
3,2,1053,20230204,22,29,34.0,
3,2,1093,20231111,22,30,35.0,
3,2,1088,20231007,22,30,39.0,
3,2,1088,20231007,22,30,44.0,
3,2,797,20180310,22,31,32.0,
3,2,973,20210724,22,31,37.0,
3,2,973,20210724,22,31,42.0,
3,2,797,20180310,22,31,45.0,
3,2,1031,20220903,22,32,35.0,
3,2,714,20160806,22,33,37.0,
3,2,952,20210227,22,33,41.0,
3,2,739,20170128,22,34,35.0,
3,2,1013,20220430,22,34,36.0,
3,2,1053,20230204,22,34,45.0,
3,2,1031,20220903,22,35,36.0,
3,2,1102,20240113,22,37,38.0,
3,2,859,20190518,22,38,39.0,
3,2,927,20200905,22,38,41.0,
3,2,1024,20220716,22,38,44.0,
3,2,1088,20231007,22,39,44.0,
3,2,973,20210724,22,41,42.0,
3,2,1091,20231028,23,24,30.0,
3,2,1081,20230819,23,24,38.0,
3,2,902,20200314,23,24,39.0,
3,2,917,20200627,23,24,43.0,
3,2,1075,20230708,23,24,45.0,
3,2,1058,20230311,23,25,32.0,
3,2,1211,20260214,23,26,27.0,
3,2,1211,20260214,23,26,35.0,
3,2,1166,20250405,23,27,29.0,
3,2,1211,20260214,23,27,35.0,
3,2,1183,20250802,23,27,36.0,
3,2,1166,20250405,23,27,42.0,
3,2,1091,20231028,23,28,30.0,
3,2,644,20150404,23,28,36.0,
3,2,886,20191123,23,28,37.0,
3,2,886,20191123,23,28,45.0,
3,2,1009,20220402,23,29,44.0,
3,2,985,20211016,23,30,44.0,
3,2,1167,20250412,23,31,35.0,
3,2,1080,20230812,23,31,36.0,
3,2,1167,20250412,23,31,39.0,
3,2,1167,20250412,23,31,40.0,
3,2,963,20210515,23,34,42.0,
3,2,1211,20260214,23,35,38.0,
3,2,1211,20260214,23,35,40.0,
3,2,886,20191123,23,37,45.0,
3,2,1164,20250322,23,38,39.0,
3,2,738,20170121,23,38,43.0,
3,2,1192,20251004,23,39,40.0,
3,2,886,20191123,23,42,45.0,
3,2,1169,20250426,24,26,39.0,
3,2,1005,20220305,24,27,29.0,
3,2,1201,20251206,24,27,36.0,
3,2,917,20200627,24,27,43.0,
3,2,1038,20221022,24,27,44.0,
3,2,909,20200502,24,29,34.0,
3,2,821,20180825,24,29,44.0,
3,2,1199,20251122,24,30,31.0,
3,2,1199,20251122,24,30,32.0,
3,2,1168,20250419,24,30,37.0,
3,2,764,20170722,24,31,34.0,
3,2,733,20161217,24,32,33.0,
3,2,996,20220101,24,32,39.0,
3,2,733,20161217,24,32,40.0,
3,2,1056,20230225,24,32,45.0,
3,2,1194,20251018,24,33,37.0,
3,2,733,20161217,24,33,40.0,
3,2,1060,20230325,24,33,45.0,
3,2,1123,20240608,24,34,35.0,
3,2,824,20180915,24,34,38.0,
3,2,925,20200822,24,34,39.0,
3,2,1161,20250301,24,34,42.0,
3,2,1201,20251206,24,35,36.0,
3,2,1061,20230401,24,35,37.0,
3,2,902,20200314,24,36,39.0,
3,2,1169,20250426,24,39,42.0,
3,2,885,20191116,24,39,45.0,
3,2,959,20210417,24,40,41.0,
3,2,856,20190427,24,41,44.0,
3,2,1172,20250517,24,42,44.0,
3,2,856,20190427,24,43,44.0,
3,2,815,20180714,25,26,27.0,
3,2,785,20171216,25,26,33.0,
3,2,990,20211120,25,26,36.0,
3,2,1158,20250208,25,27,32.0,
3,2,1213,20260228,25,27,38.0,
3,2,837,20181215,25,28,30.0,
3,2,717,20160827,25,28,32.0,
3,2,965,20210529,25,28,36.0,
3,2,801,20180407,25,28,37.0,
3,2,1220,20260418,25,28,43.0,
3,2,1025,20220723,25,29,33.0,
3,2,1199,20251122,25,30,31.0,
3,2,1058,20230311,25,30,40.0,
3,2,870,20190803,25,30,42.0,
3,2,1199,20251122,25,31,32.0,
3,2,1212,20260221,25,31,44.0,
3,2,854,20190413,25,32,36.0,
3,2,1058,20230311,25,32,40.0,
3,2,1125,20240622,25,33,40.0,
3,2,1125,20240622,25,33,44.0,
3,2,1086,20230923,25,35,36.0,
3,2,801,20180407,25,37,43.0,
3,2,941,20201212,25,39,40.0,
3,2,930,20200926,25,39,44.0,
3,2,1125,20240622,25,40,44.0,
3,2,667,20150912,25,42,43.0,
3,2,1082,20230826,26,27,32.0,
3,2,1211,20260214,26,27,40.0,
3,2,1206,20260110,26,27,42.0,
3,2,1044,20221203,26,28,36.0,
3,2,1016,20220521,26,28,41.0,
3,2,1016,20220521,26,28,42.0,
3,2,1100,20231230,26,29,30.0,
3,2,1100,20231230,26,29,31.0,
3,2,955,20210320,26,29,33.0,
3,2,1198,20251115,26,30,33.0,
3,2,1053,20230204,26,30,34.0,
3,2,1198,20251115,26,30,41.0,
3,2,1100,20231230,26,30,43.0,
3,2,1040,20221105,26,31,36.0,
3,2,1051,20230121,26,32,33.0,
3,2,842,20190119,26,32,36.0,
3,2,1154,20250111,26,32,38.0,
3,2,1082,20230826,26,32,42.0,
3,2,920,20200718,26,33,34.0,
3,2,1068,20230520,26,33,35.0,
3,2,1034,20220924,26,33,40.0,
3,2,920,20200718,26,33,43.0,
3,2,1092,20231104,26,33,45.0,
3,2,795,20180224,26,34,38.0,
3,2,1016,20220521,26,34,41.0,
3,2,1053,20230204,26,34,45.0,
3,2,1013,20220430,26,36,41.0,
3,2,1112,20240323,26,36,42.0,
3,2,1211,20260214,26,38,40.0,
3,2,1198,20251115,26,39,41.0,
3,2,1169,20250426,26,39,42.0,
3,2,832,20181110,26,40,43.0,
3,2,1016,20220521,26,41,42.0,
3,2,1159,20250215,27,28,38.0,
3,2,933,20201017,27,29,36.0,
3,2,1166,20250405,27,29,42.0,
3,2,1195,20251025,27,33,36.0,
3,2,715,20160813,27,33,44.0,
3,2,1201,20251206,27,35,36.0,
3,2,1027,20220806,27,35,39.0,
3,2,691,20160227,27,35,43.0,
3,2,981,20210918,27,36,37.0,
3,2,1213,20260228,27,36,38.0,
3,2,1158,20250208,27,37,38.0,
3,2,981,20210918,27,37,41.0,
3,2,1061,20230401,27,37,45.0,
3,2,1159,20250215,27,38,39.0,
3,2,1208,20260124,27,38,42.0,
3,2,738,20170121,27,38,43.0,
3,2,907,20200418,27,38,44.0,
3,2,941,20201212,27,39,40.0,
3,2,1027,20220806,27,39,45.0,
3,2,907,20200418,27,40,44.0,
3,2,1020,20220618,27,41,45.0,
3,2,760,20170624,27,42,43.0,
3,2,1178,20250628,27,43,44.0,
3,2,981,20210918,27,43,45.0,
3,2,818,20180804,28,29,30.0,
3,2,1133,20240817,28,29,34.0,
3,2,852,20190330,28,30,33.0,
3,2,1221,20260425,28,30,36.0,
3,2,1142,20241019,28,30,41.0,
3,2,1204,20251227,28,30,44.0,
3,2,1054,20230211,28,30,45.0,
3,2,1218,20260404,28,31,32.0,
3,2,891,20191228,28,31,41.0,
3,2,962,20210508,28,31,43.0,
3,2,1218,20260404,28,31,45.0,
3,2,1170,20250503,28,34,38.0,
3,2,1132,20240810,28,34,41.0,
3,2,1220,20260418,28,34,43.0,
3,2,863,20190615,28,35,43.0,
3,2,898,20200215,28,37,42.0,
3,2,801,20180407,28,37,43.0,
3,2,886,20191123,28,37,45.0,
3,2,1159,20250215,28,38,39.0,
3,2,835,20181201,28,38,45.0,
3,2,1219,20260411,28,39,45.0,
3,2,1016,20220521,28,41,42.0,
3,2,868,20190720,28,41,43.0,
3,2,1053,20230204,29,30,34.0,
3,2,768,20170819,29,30,44.0,
3,2,1040,20221105,29,31,36.0,
3,2,828,20181013,29,31,39.0,
3,2,775,20171007,29,33,38.0,
3,2,827,20181006,29,33,44.0,
3,2,866,20190706,29,34,39.0,
3,2,1095,20231125,29,34,40.0,
3,2,995,20211225,29,38,39.0,
3,2,889,20191214,29,38,42.0,
3,2,907,20200418,29,38,44.0,
3,2,1165,20250329,29,38,45.0,
3,2,1106,20240210,29,42,45.0,
3,2,1199,20251122,30,31,32.0,
3,2,1152,20241228,30,31,37.0,
3,2,1156,20250125,30,31,39.0,
3,2,1100,20231230,30,31,43.0,
3,2,1204,20251227,30,31,44.0,
3,2,1156,20250125,30,31,45.0,
3,2,1051,20230121,30,32,33.0,
3,2,1152,20241228,30,32,35.0,
3,2,1152,20241228,30,32,37.0,
3,2,1058,20230311,30,32,40.0,
3,2,1168,20250419,30,33,37.0,
3,2,1198,20251115,30,33,38.0,
3,2,1198,20251115,30,33,39.0,
3,2,1111,20240316,30,33,43.0,
3,2,1156,20250125,30,34,41.0,
3,2,843,20190126,30,34,42.0,
3,2,1156,20250125,30,34,45.0,
3,2,1152,20241228,30,35,36.0,
3,2,820,20180818,30,35,42.0,
3,2,813,20180630,30,35,44.0,
3,2,934,20201024,30,36,39.0,
3,2,723,20161008,30,36,44.0,
3,2,1029,20220820,30,37,39.0,
3,2,1142,20241019,30,37,41.0,
3,2,1198,20251115,30,38,39.0,
3,2,1156,20250125,30,39,45.0,
3,2,1107,20240217,30,40,41.0,
3,2,1111,20240316,30,43,45.0,
3,2,1034,20220924,31,32,33.0,
3,2,1152,20241228,31,32,36.0,
3,2,1152,20241228,31,32,37.0,
3,2,1121,20240525,31,32,38.0,
3,2,854,20190413,31,32,43.0,
3,2,1145,20241109,31,33,37.0,
3,2,961,20210501,31,33,42.0,
3,2,888,20191207,31,34,38.0,
3,2,1156,20250125,31,34,45.0,
3,2,854,20190413,31,36,43.0,
3,2,933,20201017,31,36,45.0,
3,2,1089,20231014,31,37,42.0,
3,2,1050,20230114,31,38,43.0,
3,2,1121,20240525,31,38,44.0,
3,2,1156,20250125,31,39,45.0,
3,2,1107,20240217,31,40,41.0,
3,2,1156,20250125,31,41,45.0,
3,2,1089,20231014,31,42,43.0,
3,2,1051,20230121,32,33,35.0,
3,2,1114,20240406,32,33,38.0,
3,2,1029,20220820,32,37,41.0,
3,2,1121,20240525,32,38,44.0,
3,2,925,20200822,32,39,42.0,
3,2,797,20180310,32,39,45.0,
3,2,1062,20230408,32,40,41.0,
3,2,894,20200118,32,41,43.0,
3,2,1097,20231209,33,34,35.0,
3,2,695,20160326,33,34,38.0,
3,2,1097,20231209,33,35,37.0,
3,2,1136,20240907,33,35,38.0,
3,2,1097,20231209,33,35,40.0,
3,2,1136,20240907,33,35,44.0,
3,2,1002,20220212,33,35,45.0,
3,2,1076,20230715,33,36,37.0,
3,2,759,20170617,33,36,42.0,
3,2,723,20161008,33,36,44.0,
3,2,1145,20241109,33,37,44.0,
3,2,1034,20220924,33,38,40.0,
3,2,1136,20240907,33,38,42.0,
3,2,1047,20221224,33,40,42.0,
3,2,845,20190209,33,40,45.0,
3,2,1111,20240316,33,43,45.0,
3,2,1035,20221001,34,35,41.0,
3,2,1035,20221001,34,35,42.0,
3,2,1105,20240203,34,37,39.0,
3,2,1105,20240203,34,37,40.0,
3,2,1170,20250503,34,38,42.0,
3,2,1105,20240203,34,39,40.0,
3,2,1156,20250125,34,39,41.0,
3,2,882,20191026,34,39,44.0,
3,2,1035,20221001,34,41,42.0,
3,2,924,20200815,34,42,43.0,
3,2,924,20200815,34,42,44.0,
3,2,924,20200815,34,43,44.0,
3,2,882,20191026,34,44,45.0,
3,2,957,20210403,35,36,40.0,
3,2,949,20210206,35,36,44.0,
3,2,778,20171028,35,37,41.0,
3,2,1061,20230401,35,37,45.0,
3,2,1211,20260214,35,38,40.0,
3,2,859,20190518,35,39,41.0,
3,2,1150,20241214,35,39,45.0,
3,2,942,20201219,35,42,43.0,
3,2,1136,20240907,35,42,44.0,
3,2,829,20181020,35,43,45.0,
3,2,981,20210918,36,37,41.0,
3,2,981,20210918,36,37,43.0,
3,2,964,20210522,36,38,39.0,
3,2,677,20151121,36,41,44.0,
3,2,981,20210918,36,41,45.0,
3,2,967,20210612,37,38,40.0,
3,2,655,20150620,37,38,44.0,
3,2,1105,20240203,37,39,40.0,
3,2,1180,20250712,37,40,41.0,
3,2,981,20210918,37,41,43.0,
3,2,981,20210918,37,41,45.0,
3,2,1089,20231014,37,42,43.0,
3,2,964,20210522,38,39,43.0,
3,2,930,20200926,38,39,44.0,
3,2,1099,20231223,38,40,43.0,
3,2,907,20200418,38,40,44.0,
3,2,862,20190608,38,42,43.0,
3,2,655,20150620,39,40,44.0,
3,2,1156,20250125,39,41,45.0,
3,2,1003,20220219,39,43,45.0,
3,2,894,20200118,40,41,43.0,
3,2,856,20190427,40,41,44.0,
3,2,862,20190608,40,42,43.0,
3,2,1172,20250517,40,42,44.0,
3,1,745,20170311,1,2,3.0,
3,1,605,20140705,1,2,7.0,
3,1,605,20140705,1,2,10.0,
3,1,745,20170311,1,2,12.0,
3,1,1131,20240803,1,2,14.0,
3,1,1200,20251129,1,2,20.0,
3,1,1071,20230610,1,2,21.0,
3,1,848,20190302,1,2,22.0,
3,1,750,20170415,1,2,24.0,
3,1,1131,20240803,1,2,27.0,
3,1,1219,20260411,1,2,28.0,
3,1,1071,20230610,1,2,30.0,
3,1,631,20150103,1,2,31.0,
3,1,1200,20251129,1,2,32.0,
3,1,631,20150103,1,2,34.0,
3,1,1071,20230610,1,2,35.0,
3,1,750,20170415,1,2,36.0,
3,1,621,20141025,1,2,42.0,
3,1,974,20210731,1,2,44.0,
3,1,1219,20260411,1,2,45.0,
3,1,1106,20240210,1,3,4.0,
3,1,812,20180623,1,3,16.0,
3,1,1206,20260110,1,3,17.0,
3,1,999,20220122,1,3,18.0,
3,1,762,20170708,1,3,21.0,
3,1,999,20220122,1,3,28.0,
3,1,1106,20240210,1,3,29.0,
3,1,934,20201024,1,3,30.0,
